Market,Date,Total Spend
JP,2022-06-22,143.2491
AT,2022-07-28,143.178
BE,2022-05-02,143.1431027
AT,2022-06-11,143.1322
AE,2022-04-02,142.848258
NO,2022-05-19,142.7177091
NO,2022-03-26,142.6962074
AT,2022-06-30,142.6374495
JP,2022-06-28,142.5102036
FI,2022-09-12,142.483
AE,2022-07-26,142.382
JP,2022-06-21,142.2372
JP,2022-03-24,142.2163294
SG,2022-08-05,142.1914841
FI,2022-01-22,142.0290036
MX,2022-03-27,141.9969
AT,2022-06-10,141.7689083
IT,2022-04-10,141.7668
SG,2022-07-19,141.4689046
AT,2022-01-03,141.3133137
FI,2022-02-16,140.9980777
AE,2022-04-11,140.8680541
IL,2022-05-23,140.7010037
AT,2022-06-28,140.5628293
SG,2022-06-07,140.0985
IE,2022-01-16,140.0932
IL,2022-05-28,140.0171731
IT,2022-03-26,139.8764955
TW,2022-02-17,139.5788707
IT,2022-03-31,139.5587894
HK,2022-06-24,139.5584412
IT,2022-03-30,139.4868175
FI,2022-08-10,139.4689751
NO,2022-05-10,139.1722
NO,2022-06-01,139.103
FI,2022-02-10,139.0256
TH,2022-07-10,138.9908518
HK,2022-06-22,138.9869
AT,2022-06-03,138.9095
NZ,2022-07-13,138.8355
FI,2022-02-24,138.5539
ES,2022-06-18,138.5532
SG,2022-09-15,138.4302
BE,2022-06-28,138.3713247
FI,2022-01-21,138.3693495
SG,2022-01-25,138.2944368
FI,2022-02-14,137.9804
HK,2022-09-20,137.9739605
BE,2022-04-29,137.8694532
KW,2022-06-03,137.8054
TH,2022-06-12,137.7902504
BE,2022-04-14,137.4818725
JP,2022-06-08,137.1940806
SG,2022-02-07,137.1136
BE,2022-04-09,137.0236
KR,2022-05-17,136.9692215
DK,2022-08-29,136.7217835
AE,2022-03-29,136.6633
FI,2022-08-08,136.5738227
NO,2022-03-09,136.5306835
TH,2022-06-05,136.4623
PT,2022-07-08,136.4549422
IE,2022-08-20,136.33
BE,2022-04-13,136.1640463
DK,2022-07-07,136.1397024
SG,2022-07-22,136.1374275
VN,2022-05-23,135.9029147
IT,2022-03-29,135.8917
NO,2022-03-23,135.8655
IL,2022-05-27,135.805
SG,2022-03-24,135.7185762
BE,2022-03-30,135.6329954
HK,2022-06-15,135.6328922
NO,2022-03-19,135.610908
FI,2022-01-27,135.4254384
DK,2022-07-04,135.3344
AE,2022-03-27,135.04909
TW,2022-06-26,135.0176
HK,2022-07-03,134.7802
DK,2022-08-23,134.4796734
HK,2022-06-23,134.185718
IT,2022-04-04,134.1381844
FI,2022-08-28,134.1016
IE,2022-08-23,134.07315
BE,2022-04-08,133.88
IE,2022-02-02,133.842534
SA,2022-01-28,133.7982787
NO,2022-03-21,133.5879863
BE,2022-05-22,133.4797
SA,2022-06-29,133.4499
BE,2022-03-23,133.1886
AE,2022-09-14,132.953
BE,2022-09-20,132.9116978
ES,2022-06-14,132.6069
NO,2022-04-13,132.6030024
IE,2022-03-16,132.5172102
PL,2022-06-26,132.5096
KR,2022-06-23,132.4681556
QA,2022-05-24,132.3325358
HK,2022-06-26,132.2755
ES,2022-06-17,132.1313
NO,2022-07-29,132.08
KR,2022-05-30,132.0768971
DK,2022-09-10,131.8498
HK,2022-07-08,131.8484423
TH,2022-05-27,131.8013
DK,2022-03-19,131.7114713
BE,2022-07-03,131.6498
BE,2022-04-21,131.4607093
SG,2022-04-27,131.4575541
KR,2022-06-10,131.2536267
SG,2022-07-25,131.2424
ES,2022-06-22,131.1964
FI,2022-02-07,131.0252
FI,2022-06-03,130.9857
TW,2022-05-23,130.9092267
TW,2022-05-29,130.7840715
BE,2022-09-21,130.6705
IT,2022-03-28,130.4436266
SG,2022-07-02,130.3660385
IE,2022-01-15,130.2944
JP,2022-07-24,130.2801
DK,2022-08-21,129.8732531
AE,2022-04-21,129.824812
BE,2022-03-19,129.8050355
NL,2022-07-04,129.6558
IE,2022-08-07,129.298949
HK,2022-03-21,129.2773743
HK,2022-06-20,129.2271
AE,2022-03-24,129.1584633
KR,2022-06-17,129.1472
NO,2022-05-11,129.1396044
FI,2022-07-28,128.8467
AT,2022-09-19,128.8101
DK,2022-03-18,128.7023854
KW,2022-06-04,128.6356
FI,2022-02-18,128.4495
BE,2022-06-24,128.4436174
FI,2022-03-05,128.4238
BE,2022-03-26,128.3187853
IE,2022-02-19,127.9428459
BE,2022-03-17,127.6917
IT,2022-03-23,127.6346
NO,2022-04-10,127.4488
SG,2022-07-11,127.2617
SG,2022-04-30,126.9941
JP,2022-06-29,126.9272
FI,2022-03-13,126.9038
BE,2022-04-12,126.835
TH,2022-07-11,126.6999
BE,2022-06-30,126.6854311
NO,2022-03-25,126.515143
NO,2022-06-22,126.4377
AT,2022-06-14,125.9865
HK,2022-07-27,125.9691
HK,2022-07-06,125.9244963
BE,2022-05-11,125.3368952
TH,2022-06-14,125.3064
FI,2022-01-25,125.1871553
TH,2022-06-11,125.1279
PT,2022-01-12,125.1274889
SA,2022-06-27,124.8939
SG,2022-02-21,124.8517799
KR,2022-06-06,124.6291
JP,2022-04-13,124.4628629
NO,2022-03-24,124.3452083
JP,2022-08-03,124.3183
IE,2022-09-09,124.2693333
IE,2022-08-01,124.222282
NO,2022-06-13,124.2056
NO,2022-03-28,124.0339706
FI,2022-07-19,123.9916394
DK,2022-06-24,123.9184477
TW,2022-05-26,123.7602065
SG,2022-04-26,123.4243
JP,2022-04-05,123.4111
FI,2022-02-28,123.2357162
IT,2022-04-18,123.1172
FI,2022-02-22,123.0843
DK,2022-06-16,122.9791438
TH,2022-06-04,122.9735
FI,2022-08-03,122.8679
TH,2022-07-06,122.8018302
NO,2022-07-01,122.7783
NO,2022-06-11,122.6891
PT,2022-01-14,122.6496815
MY,2022-06-25,122.5298
DK,2022-08-18,122.3783844
PL,2022-06-19,122.3740724
SG,2022-04-24,122.3605
ZA,2022-05-24,122.2999036
FI,2022-08-04,122.2896522
FI,2022-08-25,122.2630282
AE,2022-04-20,122.2289
BE,2022-06-16,122.1994425
BE,2022-03-24,121.6556854
PT,2022-01-23,121.5332313
SA,2022-06-22,121.413
GR,2022-07-10,121.4061359
JP,2022-04-12,121.297
HK,2022-07-01,121.2428
TH,2022-07-05,120.8914237
AT,2022-06-12,120.8848358
BE,2022-06-25,120.8302
FI,2022-06-12,120.7867486
DK,2022-07-10,120.7377481
PL,2022-06-22,120.635
AT,2022-01-17,120.5856
BE,2022-07-09,120.53
ES,2022-06-25,120.4038
FI,2022-02-12,120.4001
SG,2022-05-20,120.3537294
PT,2022-01-13,120.2740805
SA,2022-06-21,120.2728
DK,2022-09-11,120.2582955
JP,2022-06-20,120.2571
CH,2022-09-21,120.197828
TW,2022-01-27,120.1941603
DK,2022-08-22,119.9502925
TW,2022-05-20,119.9248294
NO,2022-08-05,119.64
JP,2022-06-09,119.5375844
SG,2022-01-26,119.3949002
SA,2022-01-29,119.2186
PT,2022-07-09,119.0212
SG,2022-07-17,118.6968439
KR,2022-06-03,118.5118
TW,2022-05-28,118.4021346
SA,2022-07-01,118.2646
NO,2022-04-14,118.1612294
DK,2022-07-05,118.1008054
IE,2022-01-14,118.0795788
IS,2022-06-05,118.0491
HK,2022-06-30,118.0393247
AE,2022-07-18,117.6944
QA,2022-05-25,117.5813147
HK,2022-07-04,117.2037
AT,2022-07-17,116.9706348
QA,2022-06-18,116.7452
FI,2022-06-06,116.7039
SG,2022-06-14,116.663
TH,2022-07-02,116.6237403
SG,2022-01-28,116.6213621
NO,2022-03-20,116.4783505
NO,2022-06-07,116.4727
SG,2022-09-21,116.3601
SG,2022-03-21,116.3145422
NO,2022-04-22,116.1216
HK,2022-07-05,116.0355733
AE,2022-03-26,115.9119523
NO,2022-04-15,115.6615
FI,2022-08-05,115.6288318
BE,2022-03-29,115.5642
FI,2022-08-06,115.5241597
TH,2022-06-17,115.4341
AE,2022-04-08,115.188
FI,2022-09-11,114.8253405
NO,2022-04-01,114.7614
PT,2022-01-15,114.5774
AE,2022-07-25,114.39
KW,2022-05-28,114.269686
SA,2022-01-09,114.2592457
IT,2022-06-28,113.8383687
FI,2022-05-18,113.7915218
HK,2022-06-28,113.7713219
SG,2022-06-29,113.7307
FI,2022-02-05,113.723
PT,2022-08-04,113.69
IE,2022-05-15,113.4959
HK,2022-06-21,113.4398
MY,2022-06-10,113.3608642
NZ,2022-05-25,112.9821146
NZ,2022-07-12,112.9102
KW,2022-06-10,112.5659973
DK,2022-08-24,112.4554962
AT,2022-07-09,112.4348
FI,2022-07-18,112.4203
DK,2022-08-17,112.1304198
SG,2022-05-03,111.9578378
NO,2022-06-06,111.5044
IE,2022-03-31,111.3087218
BE,2022-03-18,110.9707523
SG,2022-07-27,110.9452
TH,2022-07-09,110.8429
AE,2022-03-28,110.7943477
JP,2022-07-28,110.7789
NO,2022-03-22,110.7388303
SG,2022-07-08,110.5380817
AT,2022-05-21,110.4675
TW,2022-04-06,110.4247477
NO,2022-05-17,110.3596681
FI,2022-08-07,109.9693
BE,2022-07-04,109.5575
SG,2022-03-12,109.5216
DK,2022-08-20,109.1983348
TW,2022-05-27,109.198
GR,2022-03-22,109.1825211
TH,2022-07-01,109.0584
TW,2022-03-11,109.0394276
BE,2022-07-08,108.8279313
NO,2022-04-06,108.5924596
JP,2022-08-01,108.3364
SG,2022-02-18,108.2378
AT,2022-06-22,108.2171
NO,2022-06-23,107.9951745
SG,2022-06-27,107.9942
GR,2022-05-29,107.9456477
MY,2022-05-29,107.8521706
IE,2022-03-14,107.7792157
NO,2022-04-05,107.6477
NO,2022-03-30,107.4005633
AT,2022-01-20,107.3320024
SG,2022-05-01,107.2525
PT,2022-08-11,107.012556
ES,2022-06-28,106.8501898
BE,2022-05-12,106.7662
FI,2022-06-09,106.6407605
BE,2022-06-29,106.6247
NO,2022-03-29,106.6236
TH,2022-07-04,106.4633
NO,2022-06-25,106.1485
FI,2022-06-08,106.0716421
FI,2022-07-16,105.8572
IE,2022-07-27,105.736324
SA,2022-05-23,105.6949276
SG,2022-03-07,105.6834
NO,2022-07-26,105.63
ES,2022-06-24,105.5710394
SG,2022-02-27,105.5152
ES,2022-06-27,105.4643
SG,2022-07-29,105.341431
NO,2022-06-04,105.2622
PT,2022-01-20,105.22896
ES,2022-06-23,104.8006766
TW,2022-06-11,104.7429
SG,2022-06-16,104.6534092
TW,2022-04-07,104.2505937
BE,2022-07-05,104.1521081
NO,2022-06-19,104.1023495
AT,2022-07-06,103.8956917
FI,2022-09-10,103.5216
IE,2022-07-20,103.4629959
SG,2022-07-16,103.2812
CZ,2022-05-15,103.2719
BE,2022-03-28,103.2374367
SG,2022-05-11,103.0290127
NO,2022-05-30,102.9885907
AT,2022-06-21,102.927435
IE,2022-08-14,102.923048
BE,2022-03-25,102.9119761
MY,2022-05-26,102.7551854
NO,2022-04-09,102.7172
IS,2022-05-25,102.4564697
IE,2022-07-06,102.4405119
SG,2022-04-09,102.4038
QA,2022-07-10,102.3733267
KW,2022-05-24,102.3361248
SG,2022-05-06,102.2201918
BE,2022-03-27,102.1711
PL,2022-07-03,102.0568
SG,2022-07-21,101.7611
TW,2022-01-22,101.643032
IE,2022-05-30,101.6304733
AT,2022-05-19,101.3753495
FI,2022-07-06,101.2979394
PT,2022-01-21,101.1203816
BE,2022-06-23,101.0626922
JP,2022-07-21,101.0303
KW,2022-05-30,100.8692925
FI,2022-07-20,100.8594467
SG,2022-03-20,100.6779844
SG,2022-03-18,100.6761642
FI,2022-06-11,100.6177
PT,2022-05-23,100.3357065
HK,2022-09-16,100.282622
KR,2022-06-15,100.1874211
KW,2022-05-31,100.1354023
AT,2022-01-16,100.0889
AT,2022-01-13,100.0611036
NO,2022-05-31,99.90072177
DK,2022-07-09,99.8666
FI,2022-06-19,99.84621647
HK,2022-07-07,99.6496263
TH,2022-06-13,99.6381
SG,2022-04-22,99.6258
AT,2022-06-26,99.3912
PR,2022-05-25,99.03239172
PT,2022-01-22,99.01732284
FI,2022-07-01,98.9977
SG,2022-07-09,98.9753
NZ,2022-06-12,98.96135778
JP,2022-07-04,98.9286
KR,2022-06-04,98.8368
IE,2022-05-25,98.81740273
SA,2022-04-16,98.7905834
MY,2022-05-28,98.76496215
AT,2022-06-15,98.54407149
SG,2022-03-08,98.18362475
FI,2022-08-21,98.13542739
AT,2022-04-28,98.0702
NO,2022-03-31,97.98281893
KR,2022-05-31,97.90828458
SG,2022-06-19,97.65651647
HK,2022-06-29,97.6239
IE,2022-09-19,97.6001
JP,2022-07-25,97.5087
SG,2022-05-02,97.48439081
BE,2022-07-02,97.36889354
IE,2022-01-24,97.2505
TW,2022-02-11,97.1262
TW,2022-01-02,97.0078
IE,2022-07-31,97.00192222
TW,2022-06-03,96.7173
NO,2022-04-12,96.662
NO,2022-08-08,96.63
PL,2022-06-17,96.5728
IE,2022-06-09,96.52715596
IE,2022-08-05,96.5262484
FI,2022-03-29,96.4759
GR,2022-05-31,96.46309613
SA,2022-07-05,96.29249709
TW,2022-01-08,96.2495
FI,2022-05-14,95.9041
SG,2022-06-13,95.8626
FI,2022-03-21,95.72607525
JP,2022-08-02,95.7135394
IE,2022-05-08,95.5861
QA,2022-05-31,95.549761
SG,2022-06-22,95.4829
CZ,2022-05-14,95.4471
TW,2022-05-13,95.40882857
SG,2022-06-18,95.3163
SG,2022-07-04,95.3099
IE,2022-07-16,95.24032
SG,2022-04-02,95.2063
HK,2022-09-21,95.1311
FI,2022-08-22,95.12108153
NO,2022-07-10,94.84623585
BE,2022-07-01,94.8048
AT,2022-05-18,94.70856033
HK,2022-06-17,94.6114
RO,2022-06-26,94.481
IE,2022-04-09,94.4529
GR,2022-05-23,94.44771747
SG,2022-05-12,94.3219
FI,2022-06-07,94.1455
IE,2022-01-28,94.14229681
FI,2022-06-27,94.0321
FI,2022-05-08,94.0291
IE,2022-04-17,93.8596
KW,2022-06-02,93.7759
IE,2022-02-13,93.6066
KW,2022-06-01,93.5733
AT,2022-03-20,93.52075323
SA,2022-06-28,92.94023294
GR,2022-01-18,92.92611938
PH,2022-05-23,92.90093949
SG,2022-06-17,92.8921
BE,2022-06-22,92.8688
IE,2022-08-17,92.85915599
AT,2022-02-11,92.802315
IE,2022-01-19,92.79424695
SG,2022-04-19,92.7237
FI,2022-07-17,92.713299
FI,2022-05-07,92.3227
SG,2022-04-17,92.2502
IE,2022-07-04,91.842
SG,2022-04-21,91.74226888
TW,2022-01-17,91.7124
AT,2022-01-12,91.65031738
QA,2022-05-30,91.42386779
PT,2022-05-17,91.36717998
NO,2022-07-25,91.34
SG,2022-03-03,91.32845405
MY,2022-06-09,91.19997152
SG,2022-05-05,91.19221474
SA,2022-07-03,91.1377
SG,2022-06-21,91.0862
IE,2022-05-24,91.03383576
SG,2022-09-20,91.03017798
TW,2022-06-25,91.0135
AT,2022-05-15,90.935941
SG,2022-04-28,90.8571
TW,2022-04-14,90.58983121
PL,2022-07-07,90.50852275
SG,2022-02-28,90.45185942
IL,2022-05-25,90.38651374
IL,2022-04-13,90.36147143
PL,2022-06-21,90.2841
AT,2022-05-14,90.2605
TH,2022-06-20,90.2516
IL,2022-06-05,90.1921
TH,2022-06-06,90.1646
SA,2022-07-02,89.99257152
TH,2022-06-30,89.94903294
SG,2022-07-01,89.79
AT,2022-05-17,89.56177824
AT,2022-02-27,89.3734
AT,2022-02-01,89.30675251
FI,2022-07-08,89.21583312
JP,2022-07-16,89.1877
IE,2022-01-20,89.14183349
FI,2022-03-20,89.10009545
KW,2022-07-11,89.047
PL,2022-06-23,89.01469672
TW,2022-06-12,88.90952657
AT,2022-04-07,88.88601656
IS,2022-06-03,88.875
TW,2022-06-29,88.8292
AT,2022-03-21,88.7351101
NZ,2022-04-14,88.67124313
SG,2022-02-24,88.6091
AT,2022-05-08,88.5936
IE,2022-04-24,88.5203
FI,2022-05-09,88.3244
SG,2022-09-17,88.2602
TW,2022-04-30,88.2323
NO,2022-03-17,88.2037
FI,2022-05-20,88.16747525
PT,2022-05-15,88.1594
SG,2022-04-18,88.1573
PT,2022-01-19,88.13296069
NO,2022-07-31,88.06
FI,2022-07-05,87.98285678
RO,2022-07-06,87.97139445
ES,2022-06-21,87.9388
MY,2022-05-24,87.89722475
IS,2022-05-10,87.6414
IE,2022-01-22,87.54677698
TW,2022-05-30,87.46632375
AT,2022-05-01,87.458
JP,2022-07-22,87.43452657
AT,2022-07-07,87.03318699
QA,2022-05-29,87.02484768
BE,2022-06-21,86.9419
IE,2022-06-03,86.7201
TW,2022-01-04,86.6156586
IE,2022-05-07,86.6131
ZA,2022-06-05,86.5649
PT,2022-02-02,86.4147909
TW,2022-01-10,86.33973385
IE,2022-04-08,86.3346
IE,2022-01-21,86.26525869
FI,2022-06-10,86.18387343
IL,2022-05-26,86.05765232
AT,2022-06-16,85.96584701
FI,2022-04-23,85.8963101
NO,2022-04-08,85.8491
FI,2022-07-07,85.81802084
AT,2022-05-05,85.78221838
TW,2022-01-07,85.64517789
RO,2022-07-08,85.54017989
PT,2022-01-18,85.40517088
PT,2022-01-24,85.2028
KR,2022-07-06,85.15327243
TW,2022-01-06,84.94294966
NO,2022-07-21,84.73
TH,2022-06-21,84.7062
KW,2022-07-10,84.60311574
IE,2022-04-26,84.5498
PL,2022-06-16,84.51175086
FI,2022-05-15,84.4933
PL,2022-05-29,84.4506697
AT,2022-05-09,84.339626
GR,2022-06-04,84.1836
IE,2022-07-29,84.14396224
AT,2022-06-20,84.129206
LT,2022-07-18,84.07
IE,2022-06-02,83.8253
TW,2022-01-21,83.63555869
CO,2022-06-17,83.6077
KW,2022-06-09,83.60400455
FI,2022-07-03,83.5774
TW,2022-05-16,83.5725
HK,2022-09-15,83.50231101
IE,2022-03-21,83.26872111
TW,2022-02-07,83.1674
SG,2022-07-18,83.1603
AT,2022-06-09,83.13629172
QA,2022-06-26,83.0943
NO,2022-08-03,83.07
TW,2022-02-10,82.8731
AT,2022-06-23,82.64801756
IL,2022-06-18,82.6427
TW,2022-02-05,82.6385
NO,2022-08-12,82.4701
DK,2022-08-19,82.44662102
IL,2022-01-01,82.41079263
PL,2022-06-05,82.2888
TW,2022-06-10,82.16434131
PR,2022-03-16,82.14398717
IE,2022-03-19,82.13190082
NO,2022-06-29,82.1179
PY,2022-05-25,82.11411374
FI,2022-04-27,82.00879909
TH,2022-06-28,81.93683112
KR,2022-06-29,81.904
TW,2022-03-14,81.3126212
SG,2022-04-03,81.2419
IE,2022-05-22,81.1266
FI,2022-06-13,80.9351
IE,2022-01-23,80.8953707
FI,2022-05-16,80.8725
IE,2022-01-31,80.81277152
TW,2022-07-03,80.6272
NO,2022-06-18,80.4697
AT,2022-07-04,80.4527
TW,2022-05-09,80.444
AT,2022-04-02,80.4066
TW,2022-03-16,80.22366078
RO,2022-06-30,80.21818708
IS,2022-07-12,80.2007
NZ,2022-06-19,80.06797889
PT,2022-05-22,79.9398
PT,2022-01-25,79.84047506
SG,2022-04-10,79.832
JP,2022-08-05,79.71808508
SG,2022-04-06,79.6688697
IE,2022-04-15,79.6043
TW,2022-05-15,79.6
IL,2022-05-30,79.51963203
PL,2022-06-20,79.3469
SA,2022-01-15,79.3053
TW,2022-01-13,79.28007234
PT,2022-07-17,79.28
MY,2022-06-26,79.2011
AT,2022-03-25,79.15085869
DK,2022-09-21,79.0364
MY,2022-07-10,79.01203321
IE,2022-04-11,78.92308253
IE,2022-05-05,78.92029454
FI,2022-04-26,78.8869
SG,2022-03-11,78.87123858
SG,2022-03-04,78.83072657
TW,2022-04-18,78.8067
HR,2022-06-04,78.7276
IE,2022-04-25,78.7195
SG,2022-03-30,78.62038626
IL,2022-01-13,78.57909436
SG,2022-04-23,78.49122111
FI,2022-07-09,78.4278
SG,2022-07-07,78.37107316
KW,2022-06-12,78.27750364
IE,2022-04-18,78.1981
TW,2022-06-02,78.1179
AT,2022-07-03,78.1131
PT,2022-04-28,78.1004
PT,2022-01-30,78.0957
PT,2022-06-21,78.0906
SG,2022-03-27,78.0561
TW,2022-01-15,78.0208
IE,2022-06-06,77.7245
FI,2022-03-30,77.55345323
TW,2022-06-01,77.408391
HK,2022-09-17,77.14173303
FI,2022-06-26,77.0618
TH,2022-06-07,76.9844
PT,2022-05-16,76.8696
PL,2022-06-15,76.85667445
PL,2022-05-28,76.68031365
NO,2022-07-03,76.6369
PT,2022-01-28,76.6259161
IS,2022-05-26,76.50700828
MY,2022-05-31,76.3928251
SG,2022-03-22,76.31695323
AT,2022-05-16,76.2215
TW,2022-07-07,76.2103172
IL,2022-06-10,76.15870828
TH,2022-06-15,76.15762086
PT,2022-01-26,75.9373316
PT,2022-05-26,75.8077202
LU,2022-02-13,75.773
PT,2022-05-29,75.74838071
DZ,2022-01-04,75.67993294
GR,2022-05-25,75.55654677
KW,2022-06-11,75.5163
MY,2022-06-16,75.46335233
TH,2022-06-08,75.43276324
NZ,2022-01-16,75.4057
IS,2022-07-14,75.362
FI,2022-06-15,75.319876
IS,2022-05-29,75.26281374
AT,2022-04-26,75.245544
KW,2022-06-18,75.149
QA,2022-06-01,75.1423
AT,2022-02-12,75.0775
ZA,2022-05-26,75.04680828
KR,2022-06-05,75.0136
NZ,2022-03-31,74.99609254
TW,2022-01-25,74.96738971
SG,2022-03-31,74.93803276
IE,2022-07-22,74.91402384
NZ,2022-05-14,74.8061
KW,2022-05-25,74.80455778
KR,2022-06-24,74.68542657
PL,2022-05-26,74.61807616
TW,2022-02-12,74.6075
IE,2022-05-31,74.40517305
TW,2022-01-16,74.3875
QA,2022-07-06,74.32705687
SG,2022-06-20,74.3187
KR,2022-06-08,74.20911829
TW,2022-01-12,74.18645132
ZA,2022-05-30,74.13513294
IL,2022-04-20,74.1165
SG,2022-07-05,73.92334577
TW,2022-03-03,73.87147425
IE,2022-05-09,73.8624
TW,2022-02-09,73.8498
IE,2022-03-26,73.71457616
TW,2022-02-13,73.6268
FI,2022-08-18,73.5308303
TW,2022-01-23,73.48763585
KR,2022-06-09,73.27228162
AT,2022-02-13,73.2009
TW,2022-03-09,73.16171929
IE,2022-09-10,73.110561
FI,2022-03-28,73.04313576
TW,2022-01-14,73.01464213
FI,2022-03-31,72.95586488
TW,2022-04-08,72.9361
PT,2022-05-05,72.91646242
FI,2022-05-21,72.9145
FI,2022-05-03,72.91243494
FI,2022-06-16,72.8148983
TW,2022-01-18,72.78681856
AT,2022-05-07,72.776
IE,2022-09-21,72.769611
TW,2022-05-31,72.69985024
TW,2022-05-14,72.685
IE,2022-07-30,72.64484768
PT,2022-05-25,72.63505778
SG,2022-03-29,72.3737
AT,2022-04-12,72.297667
MY,2022-07-03,72.2131
FI,2022-05-13,72.20431847
QA,2022-07-09,72.168
TW,2022-07-09,72.0537
AT,2022-06-07,72.0505
IS,2022-05-28,71.99747507
KR,2022-07-03,71.9748
IE,2022-05-11,71.96470082
PR,2022-06-26,71.8283
IE,2022-02-06,71.82346515
IE,2022-05-06,71.80555141
RO,2022-06-21,71.7745
FI,2022-08-23,71.75349391
PT,2022-05-08,71.5562
SG,2022-04-15,71.5334
AT,2022-05-13,71.44883514
PT,2022-05-30,71.44361829
TW,2022-01-24,71.3948
RO,2022-07-09,71.3165
TW,2022-05-11,71.25228062
AT,2022-03-26,71.20694313
NO,2022-07-08,71.0272404
FI,2022-06-29,70.9868
PT,2022-06-19,70.9724798
TH,2022-07-08,70.95499181
PL,2022-05-24,70.95346879
GR,2022-03-27,70.9475
AT,2022-03-14,70.84102455
ZA,2022-06-02,70.8029
AT,2022-02-17,70.77629727
IE,2022-04-05,70.7581
QA,2022-07-11,70.6566
IL,2022-05-31,70.60525459
AT,2022-04-25,70.533394
HU,2022-05-29,70.4671798
SG,2022-02-23,70.4096
TH,2022-05-23,70.38361838
QA,2022-05-26,70.31003121
FI,2022-03-19,70.29708426
KW,2022-06-17,70.1514
FI,2022-04-02,70.0561
TW,2022-04-27,69.90338808
AT,2022-05-03,69.75845787
QA,2022-05-27,69.7445
AT,2022-02-15,69.5512
IE,2022-07-23,69.517
IE,2022-07-18,69.5091
MY,2022-06-15,69.4644882
SG,2022-07-26,69.443
TW,2022-02-25,69.40905232
TW,2022-02-14,69.2695
TW,2022-02-24,69.25
NO,2022-08-11,69.24
AT,2022-05-10,69.1636
TW,2022-05-08,68.8577
GR,2022-07-03,68.8511
FI,2022-06-30,68.79735223
MY,2022-05-27,68.7845
TW,2022-02-23,68.6917
PL,2022-07-01,68.6677
IL,2022-01-03,68.64185687
PL,2022-06-04,68.4054
IL,2022-05-22,68.3718
AT,2022-02-02,68.31963949
PT,2022-02-03,68.2387
TW,2022-03-15,68.17595323
FI,2022-04-05,68.1389
IE,2022-04-10,68.0851
TW,2022-06-19,68.07602566
PT,2022-06-01,68.0435
QA,2022-06-05,68.0216
IE,2022-01-29,67.96
IE,2022-05-14,67.9179
BH,2022-06-09,67.91195869
BH,2022-05-30,67.7151091
NO,2022-06-17,67.7086
FI,2022-05-06,67.64868353
NO,2022-07-09,67.6011
SG,2022-06-28,67.59485041
HR,2022-07-08,67.57955414
NO,2022-06-20,67.5656
SG,2022-06-30,67.54134031
RO,2022-07-10,67.28115068
TW,2022-01-20,67.22291429
IE,2022-04-02,67.1593
PL,2022-07-06,67.06959354
IE,2022-05-04,66.93065414
PT,2022-04-01,66.8736
FI,2022-05-22,66.8284
GR,2022-05-26,66.74963121
TW,2022-03-07,66.7083
PT,2022-02-13,66.705
RO,2022-06-04,66.685
IE,2022-06-04,66.6011
MY,2022-07-06,66.59254859
PL,2022-07-02,66.56072566
AT,2022-01-18,66.52938089
NO,2022-06-14,66.4999
FI,2022-04-07,66.46701201
FI,2022-04-12,66.4435
MT,2022-01-28,66.36406333
NO,2022-06-03,66.2577
GR,2022-05-28,66.22246224
IE,2022-01-27,66.21207851
QA,2022-07-02,66.19231465
TW,2022-01-26,66.0025952
FI,2022-05-01,65.8738
FI,2022-06-17,65.7464
MY,2022-06-24,65.71844768
RO,2022-01-31,65.5609798
GR,2022-05-27,65.5476
JP,2022-07-18,65.403
FI,2022-04-08,65.3922
NO,2022-07-24,65.39
TW,2022-06-04,65.3716
SG,2022-02-25,65.1352303
IE,2022-04-01,65.0526
FI,2022-04-19,65.0325
TW,2022-05-01,64.9849
FI,2022-04-21,64.97584959
KW,2022-07-08,64.92594868
PT,2022-01-31,64.89331465
IE,2022-02-15,64.8715
TW,2022-01-29,64.8479
AT,2022-07-02,64.83096879
PT,2022-01-27,64.818367
ZA,2022-06-03,64.7321
BH,2022-06-13,64.6032
IE,2022-05-18,64.57790628
IS,2022-07-27,64.544
MY,2022-07-02,64.50640182
NO,2022-05-25,64.49120182
AT,2022-02-09,64.4448
IS,2022-06-06,64.4315
ZA,2022-05-27,64.3954
SG,2022-04-08,64.3845
TW,2022-04-24,64.2775
AT,2022-05-06,64.26626151
TW,2022-01-28,64.24956278
PT,2022-02-01,64.17291539
AT,2022-06-25,64.108069
IS,2022-06-02,64.0327
IE,2022-05-26,64.02184222
IE,2022-05-29,63.99613485
AT,2022-05-02,63.9065899
QA,2022-06-11,63.8569
FI,2022-04-03,63.8055
TW,2022-06-14,63.7747
PT,2022-07-25,63.64
NO,2022-07-28,63.64
FI,2022-05-11,63.62354759
BH,2022-05-31,63.50968716
TW,2022-03-17,63.4756
CZ,2022-06-02,63.473
RO,2022-07-02,63.42844768
TW,2022-06-18,63.4063
QA,2022-06-03,63.3736
NO,2022-07-20,63.31
GR,2022-06-10,63.28365414
TW,2022-05-18,63.26494295
NZ,2022-04-17,63.0794
PT,2022-07-03,63.0733
GR,2022-07-08,63.04185232
IE,2022-04-03,62.967
GR,2022-05-30,62.94686324
ZA,2022-05-29,62.94185778
GR,2022-01-04,62.77315587
TW,2022-05-17,62.70665796
TW,2022-06-13,62.6261
IS,2022-07-11,62.5645
LT,2022-07-11,62.5317
